#
# This file created with command: /sw/opt/R/3.2.2/bin/Rscript /cluster/gjb_lab/pschofield/Projects/grna_dag/Github_cleanup/DE_tool_scripts/edgeR.R /cluster/gjb_lab/pschofield/scratch/NOBACK//edgeR/edgeR_package_default//R_exprsFile.txt /cluster/gjb_lab/pschofield/scratch/NOBACK//edgeR/edgeR_package_default//R_phenoFile.txt "                      "/cluster/gjb_lab/pschofield/scratch/NOBACK//edgeR/edgeR_package_default.db
# Output created at: 07:06:59
GeneID	log2foldchange	significance	Snf2	WT	GeneName	Description	Chromosome	Start	End	Strand
YGR188C	-0.35	6.21e-12	13.1	10.24	BUB1	Protein kinase involved in the cell cycle checkpoint into anaphase; forms complex with Mad1p and Bub3p crucial to preventing cell cycle progression into anaphase in the presence of spindle damage; CDC28-mediated phosphorylation at Bub1p-T566 is impo /.../for its degradation in anaphase and adaptation of the checkpoint to prolonged mitotic arrest, but not to its kinase activity or chromosome segregation function; associates with centromere DNA via Skp1p 	VII	872044	875109	-1
YGR189C	-0.61	6.32e-42	982.63	643.34	CRH1	Chitin transglycosylase that functions in the transfer of chitin to beta(1-6) and beta(1-3) glucans in the cell wall; similar and functionally redundant to Utr2; localizes to sites of polarized growth; expression induced by cell wall stress 	VII	876669	878192	-1
YGR190C	0.83	2.89e-19	1.95	3.45	YGR190C	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; overlaps the verified gene HIP1/YGR191W 	VII	880296	880661	-1
YGR191W	0.21	6.37e-11	141.6	164.03	HIP1	High-affinity histidine permease, also involved in the transport of manganese ions 	VII	880420	882231	1
YGR192C	0.72	6.67e-31	20196.49	33209.92	TDH3	Glyceraldehyde-3-phosphate dehydrogenase, isozyme 3, involved in glycolysis and gluconeogenesis; tetramer that catalyzes the reaction of glyceraldehyde-3-phosphate to 1,3 bis-phosphoglycerate; detected in the cytoplasm and cell wall 	VII	882812	883810	-1
YGR193C	-0.14	2.39e-07	153.41	139.37	PDX1	Dihydrolipoamide dehydrogenase (E3)-binding protein (E3BP) of the mitochondrial pyruvate dehydrogenase (PDH) complex, plays a structural role in the complex by binding and positioning E3 to the dihydrolipoamide acetyltransferase (E2) core 	VII	884509	885741	-1
YGR194C	-0.1	0.0324	68.36	63.69	XKS1	Xylulokinase, converts D-xylulose and ATP to xylulose 5-phosphate and ADP; rate limiting step in fermentation of xylulose; required for xylose fermentation by recombinant S. cerevisiae strains 	VII	886073	887875	-1
YGR195W	0.36	1.13e-29	51.16	65.77	SKI6	Exosome non-catalytic core component; involved in 3'-5' RNA processing and degradation in both the nucleus and the cytoplasm; has similarity to E. coli RNase PH and to human hRrp41p (EXOSC4) 	VII	888882	889622	1
YGR196C	-0.13	1.12e-07	83.53	76.26	FYV8	Protein of unknown function, required for survival upon exposure to K1 killer toxin 	VII	889733	892186	-1
YGR197C	-0.59	5.54e-89	48.93	32.47	SNG1	Protein involved in resistance to nitrosoguanidine (MNNG) and 6-azauracil (6-AU); expression is regulated by transcription factors involved in multidrug resistance 	VII	892497	894140	-1
YGR198W	-0.01	0.845	96.7	96.09	YPP1	Cargo-transport protein involved in endocytosis; interacts with phosphatidylinositol-4-kinase Stt4; GFP-fusion protein localizes to the cytoplasm; YGR198W is an essential gene 	VII	894693	897146	1
YGR199W	0.03	0.34	65.52	66.67	PMT6	Protein O-mannosyltransferase, transfers mannose from dolichyl phosphate-D-mannose to protein serine/threonine residues of secretory proteins; reaction is essential for cell wall rigidity; member of a family of mannosyltransferases 	VII	897502	899781	1
YGR200C	0.62	1.71e-23	67.45	103.7	ELP2	Subunit of Elongator complex, which is required for modification of wobble nucleosides in tRNA; target of Kluyveromyces lactis zymocin 	VII	899904	902270	-1
YGR201C	0.15	0.0156	27.51	30.5	YGR201C	Putative protein of unknown function 	VII	902520	903197	-1
YGR202C	0.36	6.91e-43	98.15	125.88	PCT1	Cholinephosphate cytidylyltransferase, also known as CTP:phosphocholine cytidylyltransferase, rate-determining enzyme of the CDP-choline pathway for phosphatidylcholine synthesis, inhibited by Sec14p, activated upon lipid-binding 	VII	903474	904748	-1
YGR203W	-0.51	9.88e-12	53.23	37.3	YCH1	Phosphatase with sequence similarity to Cdc25p, Arr2p and Mih1p; member of the single-domain rhodanese homology superfamily; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and the nucleus 	VII	905237	905683	1
YGR204C-A	0.22	0.0203	4.56	5.34	YGR204C-A	Putative protein of unknown function; identified by gene-trapping, microarray-based expression analysis, and genome-wide homology searching 	VII	909061	909174	-1
YGR204W	0.15	0.0156	724.29	800.92	ADE3	Cytoplasmic trifunctional enzyme C1-tetrahydrofolate synthase, involved in single carbon metabolism and required for biosynthesis of purines, thymidylate, methionine, and histidine; null mutation causes auxotrophy for adenine and histidine 	VII	905934	908774	1
YGR205W	-0.01	0.788	74.4	73.78	TDA10	ATP-binding protein of unknown function; crystal structure resembles that of E.coli pantothenate kinase and other small kinases; null mutant is sensitive to expression of the top1-T722A allele 	VII	909213	910085	1
YGR206W	-0.06	0.389	17.83	17.17	MVB12	ESCRT-I subunit required to stabilize oligomers of the ESCRT-I core complex (Stp22p, Vps28p, Srn2p), which is involved in ubiquitin-dependent sorting of proteins into the endosome; deletion mutant is sensitive to rapamycin and nystatin 	VII	910432	910737	1
YGR207C	-0.37	2.25e-17	101.72	78.63	CIR1	Mitochondrial protein that interacts with frataxin (Yfh1p); putative ortholog of mammalian electron transfer flavoprotein complex subunit ETF-beta; may have a role in oxidative stress response 	VII	910843	911628	-1
YGR208W	0.58	3.65e-24	77.03	115.02	SER2	Phosphoserine phosphatase of the phosphoglycerate pathway, involved in serine and glycine biosynthesis, expression is regulated by the available nitrogen source 	VII	911883	912812	1
YGR209C	0.16	0.0039	418.06	466.75	TRX2	Cytoplasmic thioredoxin isoenzyme of the thioredoxin system which protects cells against oxidative and reductive stress, forms LMA1 complex with Pbi2p, acts as a cofactor for Tsa1p, required for ER-Golgi transport and vacuole inheritance 	VII	912913	913227	-1
YGR210C	0.4	1.61e-21	138.79	183.57	YGR210C	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm 	VII	913503	914738	-1
YGR211W	1.19	2.14e-69	54.52	123.95	ZPR1	Essential protein with two zinc fingers, present in the nucleus of growing cells but relocates to the cytoplasm in starved cells via a process mediated by Cpr1p; binds to translation elongation factor eEF-1 (Tef1p) 	VII	915241	916701	1
YGR212W	0.09	0.098	16.07	17.07	SLI1	N-acetyltransferase, confers resistance to the sphingolipid biosynthesis inhibitor myriocin (ISP-1) by converting it into N-acetyl-myriocin, co-operates with Ypk1p in mediating resistance to myriocin 	VII	917040	918446	1
YGR213C	0.06	0.489	17.58	18.31	RTA1	Protein involved in 7-aminocholesterol resistance; has seven potential membrane-spanning regions; expression is induced under both low-heme and low-oxygen conditions; member of the fungal lipid-translocating exporter (LTE) family of protein 	VII	918512	919465	-1
YGR214W	0.45	6.18e-33	1114.37	1524.87	RPS0A	Protein component of the small (40S) ribosomal subunit, nearly identical to Rps0Bp; required for maturation of 18S rRNA along with Rps0Bp; deletion of either RPS0 gene reduces growth rate, deletion of both genes is lethal 	VII	920575	921788	1
YGR215W	0.03	0.588	26.46	27.07	RSM27	Mitochondrial ribosomal protein of the small subunit 	VII	922175	922507	1
YGR216C	-0.01	0.757	46.87	46.36	GPI1	Membrane protein involved in the synthesis of N-acetylglucosaminyl phosphatidylinositol (GlcNAc-PI), the first intermediate in the synthesis of glycosylphosphatidylinositol (GPI) anchors; human and mouse GPI1p are functional homologs 	VII	922633	924462	-1
YGR217W	-0.12	0.00495	49.85	45.84	CCH1	Voltage-gated high-affinity calcium channel involved in calcium influx in response to some environmental stresses as well as exposure to mating pheromones; interacts and co-localizes with Mid1p, suggesting Cch1p and Mid1p function together 	VII	924696	930815	1
YGR218W	0.13	0.000316	196.35	214.27	CRM1	Major karyopherin, involved in export of proteins, RNAs, and ribosomal subunits from the nucleus; exportin 	VII	932541	935795	1
YGR219W	-0.19	0.164	1.17	1.02	YGR219W	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; partially overlaps the verified ORF MRPL9/YGR220C 	VII	936035	936376	1
YGR220C	0.2	5.34e-11	31.1	35.89	MRPL9	Mitochondrial ribosomal protein of the large subunit 	VII	936074	936883	-1
YGR221C	0.04	0.356	39.63	40.89	TOS2	Protein involved in localization of Cdc24p to the site of bud growth; may act as a membrane anchor; localizes to the bud neck and bud tip; potentially phosphorylated by Cdc28p 	VII	937124	938992	-1
YGR222W	-0.11	0.00367	35.88	33.32	PET54	Mitochondrial inner membrane protein; binds to the 5' UTR of the COX3 mRNA to activate its translation together with Pet122p and Pet494p; also binds to the COX1 Group I intron AI5 beta to facilitate exon ligation during splicing 	VII	939923	940804	1
YGR223C	-0.48	1.12e-76	116.07	83.36	HSV2	Phosphatidylinositol 3,5-bisphosphate-binding protein, plays a role in micronucleophagy; predicted to fold as a seven-bladed beta-propeller; displays punctate cytoplasmic localization 	VII	940869	942215	-1
YGR224W	0.01	0.762	45.29	45.72	AZR1	Plasma membrane transporter of the major facilitator superfamily, involved in resistance to azole drugs such as ketoconazole and fluconazole 	VII	942806	944647	1
YGR225W	-1.03	5.09e-56	8.9	4.4	AMA1	Activator of meiotic anaphase promoting complex (APC/C); Cdc20p family member; required for initiation of spore wall assembly; required for Clb1p degradation during meiosis 	VII	945145	947019	1
YGR227W	-0.11	0.00078	50.95	47.28	DIE2	Dolichyl-phosphoglucose-dependent alpha-1,2 glucosyltransferase of the ER, functions in the pathway that synthesizes the dolichol-linked oligosaccharide precursor for N-linked protein glycosylation, has a role in regulation of ITR1 and INO1 	VII	947420	948997	1
YGR228W	-0.3	0.101	1.27	1.03	YGR228W	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; partially overlaps the verified ORF SMI1/YGR229C 	VII	949365	949709	1
YGR229C	0.15	3.21e-05	138.31	152.92	SMI1	Protein involved in the regulation of cell wall synthesis; proposed to be involved in coordinating cell cycle progression with cell wall integrity 	VII	949382	950899	-1
YGR230W	-0.87	4.31e-86	22.31	12.23	BNS1	Protein with some similarity to Spo12p; overexpression bypasses need for Spo12p, but not required for meiosis 	VII	951894	952307	1
YGR231C	0.01	0.754	235.07	236.67	PHB2	Subunit of the prohibitin complex (Phb1p-Phb2p), a 1.2 MDa ring-shaped inner mitochondrial membrane chaperone that stabilizes newly synthesized proteins; determinant of replicative life span; involved in mitochondrial segregation 	VII	952548	953480	-1
YGR232W	-0.57	1.67e-49	108.24	73.09	NAS6	Proteasome-interacting protein involved in the assembly of the base subcomplex of the 19S proteasomal regulatory particle (RP); ortholog of human oncoprotein gankyrin, which interacts with the Rb tumor suppressor and CDK4/6 	VII	953960	954646	1
YGR233C	1.36	0	44.16	113.45	PHO81	Cyclin-dependent kinase (CDK) inhibitor, regulates Pho80p-Pho85p and Pcl7p-Pho85p cyclin-CDK complexes in response to phosphate levels; inhibitory activity for Pho80p-Pho85p requires myo-D-inositol heptakisphosphate (IP7) generated by Vip1p 	VII	954674	958210	-1
YGR234W	4.21	0	37.01	685.71	YHB1	Nitric oxide oxidoreductase, flavohemoglobin involved in nitric oxide detoxification; plays a role in the oxidative and nitrosative stress responses 	VII	959904	961103	1
YGR235C	-0.34	9.83e-32	96.72	76.67	MOS2	Mitochondrial inner membrane protein; non-essential component of the mitochondrial inner membrane organizing system (MINOS, MitOS, or MICOS), a scaffold-like structure on the intermembrane space side of the inner membrane which has a role in the mai /.../ce of crista junctions and inner membrane architecture 	VII	961360	962061	-1
YGR236C	-1.02	8.43e-29	4.65	2.3	SPG1	Protein required for survival at high temperature during stationary phase; not required for growth on nonfermentable carbon sources; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies 	VII	962530	962817	-1
YGR237C	-0.17	8.42e-10	141.85	126.34	YGR237C	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm 	VII	963298	965655	-1
YGR238C	-0.07	0.0569	37.7	35.89	KEL2	Protein that functions in a complex with Kel1p to negatively regulate mitotic exit, interacts with Tem1p and Lte1p; localizes to regions of polarized growth; potential Cdc28p substrate 	VII	966039	968687	-1
YGR239C	-0.57	5.16e-52	26.29	17.74	PEX21	Peroxin required for targeting of peroxisomal matrix proteins containing PTS2; interacts with Pex7p; partially redundant with Pex18p 	VII	969187	970053	-1
YGR240C	0.27	9.13e-14	1121.82	1351.03	PFK1	Alpha subunit of heterooctameric phosphofructokinase involved in glycolysis, indispensable for anaerobic growth, activated by fructose-2,6-bisphosphate and AMP, mutation inhibits glucose induction of cell cycle-related genes 	VII	970771	973734	-1
YGR240C-A	-0.04	0.542	5.31	5.11	YGR240C-A	Putative protein of unknown function; identified by fungal homology and RT-PCR 	VII	974577	974777	-1
YGR241C	-0.04	0.343	165.1	160.42	YAP1802	Protein involved in clathrin cage assembly; binds Pan1p and clathrin; homologous to Yap1801p, member of the AP180 protein family 	VII	974875	976581	-1
YGR242W	0.35	8.83e-05	1.85	2.39	YGR242W	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; partially overlaps the verified ORF YAP1802/YGR241C 	VII	976415	976723	1
YGR243W	-0.09	0.206	105.67	99.12	FMP43	Putative protein of unknown function; expression regulated by osmotic and alkaline stresses; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies 	VII	977336	977776	1
YGR244C	-0.57	1.67e-33	358.42	241.05	LSC2	Beta subunit of succinyl-CoA ligase, which is a mitochondrial enzyme of the TCA cycle that catalyzes the nucleotide-dependent conversion of succinyl-CoA to succinate 	VII	978036	979319	-1
YGR245C	0.67	4.2e-16	134.72	214.5	SDA1	Highly conserved nuclear protein required for actin cytoskeleton organization and passage through Start, plays a critical role in G1 events, binds Nap1p, also involved in 60S ribosome biogenesis 	VII	979765	982068	-1
YGR246C	-0.5	3.66e-68	97.35	68.61	BRF1	TFIIIB B-related factor, one of three subunits of RNA polymerase III transcription initiation factor TFIIIB, binds TFIIIC and TBP and recruits RNA pol III to promoters, amino-terminal half is homologous to TFIIB 	VII	982482	984272	-1
YGR247W	-0.04	0.412	61.66	60.01	CPD1	Cyclic nucleotide phosphodiesterase, hydrolyzes ADP-ribose 1'', 2''-cyclic phosphate to ADP-ribose 1''-phosphate; may have a role in tRNA splicing; no detectable phenotype is conferred by null mutation or by overexpression 	VII	984966	985685	1
YGR248W	-0.03	0.739	78.24	76.94	SOL4	6-phosphogluconolactonase with similarity to Sol3p 	VII	985972	986739	1
YGR249W	0.85	5.09e-99	50.14	90.66	MGA1	Protein similar to heat shock transcription factor; multicopy suppressor of pseudohyphal growth defects of ammonium permease mutants 	VII	988049	989419	1
YGR250C	0.3	1.47e-22	157	193.36	YGR250C	Putative RNA binding protein; localizes to stress granules induced by glucose deprivation; interacts with Rbg1p in a two-hybrid 	VII	991176	993521	-1
YGR251W	0.32	4.7e-07	18.43	22.9	NOP19	Ribosome biogenesis factor; nucleolar protein associated with pre-rRNA components of the 90S preribosome, required for cleavage of pre-rRNA at A0, A1 and A2 sites; interacts with RNA helicase Dhr2p and RNA helicase-like protein Utp25p; required for  /.../oration of Utp25p into preribosomes 	VII	995639	996229	1
YGR252W	-0.03	0.33	65	63.38	GCN5	Acetyltransferase, modifies N-terminal lysines on histones H2B and H3; acetylates Rsc4p, a subunit of the RSC chromatin-remodeling complex, altering replication stress tolerance; catalytic subunit of the ADA and SAGA histone acetyltransferase comple /.../ounding member of the Gcn5p-related N-acetyltransferase superfamily; mutant displays reduced transcription elongation in the G-less-based run-on (GLRO) assay 	VII	996869	998188	1
YGR253C	-0.12	0.00541	377.7	348.27	PUP2	Alpha 5 subunit of the 20S proteasome involved in ubiquitin-dependent catabolism; human homolog is subunit zeta 	VII	998358	999140	-1
YGR254W	0.47	1.76e-16	5124.96	7102.87	ENO1	Enolase I, a phosphopyruvate hydratase that catalyzes the conversion of 2-phosphoglycerate to phosphoenolpyruvate during glycolysis and the reverse reaction during gluconeogenesis; expression is repressed in response to glucose 	VII	1000927	1002240	1
YGR255C	-0.14	8.18e-06	119.96	108.87	COQ6	Putative flavin-dependent monooxygenase; involved in ubiquinone (Coenzyme Q) biosynthesis; localizes to the matrix face of the mitochondrial inner membrane in a large complex with other ubiquinone biosynthetic enzymes; human COX6 can rescue a yeast  /.../utant and is implicated in steroid-resistant nephrotic syndrome (SRNS) 	VII	1002523	1003962	-1
YGR256W	-0.82	1.62e-47	19.13	10.83	GND2	6-phosphogluconate dehydrogenase (decarboxylating), catalyzes an NADPH regenerating reaction in the pentose phosphate pathway; required for growth on D-glucono-delta-lactone 	VII	1004624	1006102	1
YGR257C	0.26	2.24e-20	87.65	105.28	MTM1	Mitochondrial protein of the mitochondrial carrier family, involved in activating mitochondrial Sod2p probably by facilitating insertion of an essential manganese cofactor 	VII	1006205	1007305	-1
YGR258C	-0.45	1.61e-23	105.92	77.58	RAD2	Single-stranded DNA endonuclease, cleaves single-stranded DNA during nucleotide excision repair to excise damaged DNA; subunit of Nucleotide Excision Repair Factor 3 (NEF3); homolog of human XPG protein 	VII	1007671	1010766	-1
YGR259C	1.67	0.000411	0.01	0.05	YGR259C	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; overlaps almost completely with the verified ORF TNA1/YGR260W 	VII	1012481	1012921	-1
YGR260W	0.08	0.00368	296.85	313.3	TNA1	High affinity nicotinic acid plasma membrane permease, responsible for uptake of low levels of nicotinic acid; expression of the gene increases in the absence of extracellular nicotinic acid or para-aminobenzoate (PABA) 	VII	1012485	1014089	1
YGR261C	0.03	0.441	109.29	111.33	APL6	Beta3-like subunit of the yeast AP-3 complex; functions in transport of alkaline phosphatase to the vacuole via the alternate pathway; exists in both cytosolic and peripherally associated membrane-bound pools 	VII	1014321	1016750	-1
YGR262C	0.08	0.0319	81.5	86.41	BUD32	Protein kinase, component of the EKC/KEOPS complex with Kae1p, Cgi121p, Pcc1p, and Gon7p; EKC/KEOPS complex is required for t6A tRNA modification and may have roles in telomere maintenance and transcription 	VII	1016974	1017759	-1
YGR263C	-0.25	9.98e-19	33.06	27.78	SAY1	Sterol deacetylase; component of the sterol acetylation/deacetylation cycle along with Atf2p; integral membrane protein with active site in the ER lumen; green fluorescent protein (GFP)-fusion protein localizes to the endoplasmic reticulum 	VII	1017967	1019241	-1
YGR264C	0.69	6.02e-88	217.73	352.32	MES1	Methionyl-tRNA synthetase, forms a complex with glutamyl-tRNA synthetase (Gus1p) and Arc1p, which increases the catalytic efficiency of both tRNA synthetases; also has a role in nuclear export of tRNAs 	VII	1019598	1021853	-1
YGR265W	0.27	0.12	0.44	0.54	YGR265W	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; partially overlaps the verified ORF MES1/YGR264C, which encodes methionyl-tRNA synthetase 	VII	1021648	1022058	1
YGR266W	-0.39	6.38e-52	108.14	82.7	YGR266W	Protein of unknown function, predicted to contain a single transmembrane domain; mutant has increased aneuploidy tolerance; localized to both the mitochondrial outer membrane and the plasma membrane 	VII	1022656	1024761	1
YGR267C	-0.07	0.0104	217.85	207.18	FOL2	GTP-cyclohydrolase I, catalyzes the first step in the folic acid biosynthetic pathway 	VII	1025004	1025735	-1
YGR268C	0.05	0.534	84.52	87.76	HUA1	Cytoplasmic protein containing a zinc finger domain with sequence similarity to that of Type I J-proteins; computational analysis of large-scale protein-protein interaction data suggests a possible role in actin patch assembly 	VII	1026057	1026653	-1
YGR269W	0.45	8.92e-09	1.97	2.7	YGR269W	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; partially overlaps the uncharacterized ORF HUA1/YGR268C 	VII	1026636	1026962	1
YGR270W	-0.13	0.0027	169.63	154.82	YTA7	Protein that localizes to chromatin and has a role in regulation of histone gene expression; has a bromodomain-like region that interacts with the N-terminal tail of histone H3, and an ATPase domain; potentially phosphorylated by Cdc28p 	VII	1027370	1031509	1
YGR271C-A	0.99	6.68e-26	11.84	23.53	EFG1	Essential protein required for maturation of 18S rRNA; null mutant is sensitive to hydroxyurea and is delayed in recovering from alpha-factor arrest; green fluorescent protein (GFP)-fusion protein localizes to the nucleolus 	VII	1037800	1038501	-1
YGR271W	0.15	1.06e-06	77.6	86.27	SLH1	Putative RNA helicase related to Ski2p, involved in translation inhibition of non-poly(A) mRNAs; required for repressing propagation of dsRNA viruses 	VII	1031791	1037694	1
YGR273C	0.16	0.72	0.11	0.13	YGR273C	Putative protein of unknown function; expression downregulated by treatment with 8-methoxypsoralen plus UVA irradiation; YGR273C is not an essential gene 	VII	1038715	1039239	-1
YGR274C	-0.28	5.04e-16	95.99	78.93	TAF1	TFIID subunit (145 kDa), involved in RNA polymerase II transcription initiation; possesses in vitro histone acetyltransferase activity but its role in vivo appears to be minor; involved in promoter binding and G1/S progression 	VII	1039895	1043095	-1
YGR275W	-0.08	0.0315	70.86	66.99	RTT102	Component of both the SWI/SNF and RSC chromatin remodeling complexes, suggested role in chromosome maintenance; possible weak regulator of Ty1 transposition 	VII	1043276	1043749	1
YGR276C	-0.12	1.14e-06	89.61	82.26	RNH70	3'-5' exoribonuclease; required for maturation of 3' ends of 5S rRNA and tRNA-Arg3 from dicistronic transcripts 	VII	1043819	1045480	-1
YGR277C	0.07	0.0626	64.85	68.2	CAB4	Probable pantetheine-phosphate adenylyltransferase (PPAT), which catalyzes the fourth step in the biosynthesis of coenzyme A from pantothenate; null mutant lethality is complemented by E. coli coaD (encoding PPAT); widely conserved 	VII	1045644	1046561	-1
YGR278W	-0.19	8.58e-05	32.06	28.05	CWC22	Spliceosome-associated protein that is required for pre-mRNA splicing; necessary for Prp2p function at the first catalytic step of splicing; has similarity to S. pombe Cwf22p; CWC22 is an essential protein 	VII	1046731	1048464	1
YGR279C	0.23	3.34e-06	503.08	589.72	SCW4	Cell wall protein with similarity to glucanases; scw4 scw10 double mutants exhibit defects in mating 	VII	1048798	1049958	-1
YGR280C	0.91	2.62e-40	54.65	102.32	PXR1	Essential protein involved in rRNA and snoRNA maturation; competes with TLC1 RNA for binding to Est2p, suggesting a role in negative regulation of telomerase; human homolog inhibits telomerase; contains a G-patch RNA interacting domain 	VII	1050910	1051725	-1
YGR281W	0.7	1.46e-143	106.27	172.19	YOR1	Plasma membrane ATP-binding cassette (ABC) transporter, multidrug transporter mediates export of many different organic anions including oligomycin; similar to human cystic fibrosis transmembrane receptor (CFTR) 	VII	1052824	1057257	1
YGR282C	-0.11	0.00297	1329.1	1228.35	BGL2	Endo-beta-1,3-glucanase, major protein of the cell wall, involved in cell wall maintenance 	VII	1057783	1058724	-1
YGR283C	0.47	1.05e-31	33.79	46.78	YGR283C	Putative S-adenosylmethionine-dependent methyltransferase; may interact with ribosomes, based on co-purification experiments; predicted to be involved in ribosome biogenesis; null mutant is resistant to fluconazole; GFP-fusion protein localizes to t /.../leolus 	VII	1059015	1060040	-1
YGR284C	-0.31	6.68e-29	155.72	125.48	ERV29	Protein localized to COPII-coated vesicles, involved in vesicle formation and incorporation of specific secretory cargo 	VII	1060658	1061590	-1
YGR285C	0.21	3.03e-10	773.07	892.41	ZUO1	Ribosome-associated chaperone, functions in ribosome biogenesis and, in partnership with Ssz1p and SSb1/2, as a chaperone for nascent polypeptide chains; contains a DnaJ domain and functions as a J-protein partner for Ssb1p and Ssb2p 	VII	1061852	1063153	-1
YGR286C	0.5	9.22e-17	85.46	121.28	BIO2	Biotin synthase, catalyzes the conversion of dethiobiotin to biotin, which is the last step of the biotin biosynthesis pathway; complements E. coli bioB mutant 	VII	1063813	1064940	-1
YGR287C	-0.26	4.53e-09	40.24	33.63	IMA1	Major isomaltase (alpha-1,6-glucosidase) required for isomaltose utilization; has specificity for isomaltose, palatinose, and methyl-alpha-glucoside; member of the IMA isomaltase family 	VII	1067222	1068991	-1
YGR288W	0.2	4.58e-06	27.79	31.88	MAL13	MAL-activator protein, part of complex locus MAL1; nonfunctional in genomic reference strain S288C 	VII	1070293	1071714	1
YGR289C	-0.38	2.58e-18	83.47	64.12	MAL11	Inducible high-affinity maltose transporter (alpha-glucoside transporter); encoded in the MAL1 complex locus; broad substrate specificity that includes maltotriose; required for isomaltose utilization 	VII	1073963	1075813	-1
YGR290W	0.23	0.148	0.84	0.99	YGR290W	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; putative HLH protein; partially overlaps the verified ORF MAL11/YGR289C (a high-affinity maltose transporter) 	VII	1075482	1075925	1
YGR291C	0.08	0.823	0.16	0.17	YGR291C	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data 	VII	1076283	1076504	-1
YGR292W	-0.33	1.16e-08	28.53	22.71	MAL12	Maltase (alpha-D-glucosidase), inducible protein involved in maltose catabolism; encoded in the MAL1 complex locus; hydrolyzes the disaccharides maltose, turanose, maltotriose, and sucrose 	VII	1076599	1078353	1
YGR293C	-0.22	0.0331	2.49	2.11	YGR293C	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; partially overlaps the uncharacterized ORF YGR294W 	VII	1079885	1080346	-1
YGR294W	-0.14	0.0848	3.04	2.75	PAU12	Protein of unknown function, member of the seripauperin multigene family encoded mainly in subtelomeric regions 	VII	1080306	1080668	1
YGR295C	-0.06	0.183	129.25	123.56	COS6	Protein of unknown function, member of the DUP380 subfamily of conserved, often subtelomerically-encoded proteins 	VII	1081584	1082729	-1
YGR296W	-0.44	5.8e-38	116.11	85.8	YRF1-3	Helicase encoded by the Y' element of subtelomeric regions, highly expressed in the mutants lacking the telomerase component TLC1; potentially phosphorylated by Cdc28p 	VII	1084864	1090591	1
YHL001W	0.32	9.26e-12	620.67	776.19	RPL14B	Protein component of the large (60S) ribosomal subunit, nearly identical to Rpl14Ap and has similarity to rat L14 ribosomal protein 	VIII	104277	105091	1
YHL002C-A	0.22	0.743	0.06	0.08	YHL002C-A	Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data 	VIII	102587	103075	-1
YHL002W	-0.04	0.352	93.25	90.52	HSE1	Subunit of the endosomal Vps27p-Hse1p complex required for sorting of ubiquitinated membrane proteins into intralumenal vesicles prior to vacuolar degradation, as well as for recycling of Golgi proteins and formation of lumenal membranes 	VIII	102612	103970	1
YHL003C	0.21	1.15e-20	120.1	139.21	LAG1	Ceramide synthase component, involved in synthesis of ceramide from C26(acyl)-coenzyme A and dihydrosphingosine or phytosphingosine, functionally equivalent to Lac1p 	VIII	100648	101883	-1
YHL004W	0.37	1.52e-45	77.28	100.11	MRP4	Mitochondrial ribosomal protein of the small subunit 	VIII	99219	100403	1
YHL005C	0.63	2.74e-11	3.01	4.68	YHL005C	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; partially overlaps the verified ORF YHL004W 	VIII	98828	99220	-1
YHL006C	-0.22	0.00356	17.75	15.3	SHU1	Component of the Shu complex, which promotes error-free DNA repair; Shu complex mediates inhibition of Srs2p function 	VIII	98343	98795	-1
YHL006W-A	-0.14	0.125	4.11	3.72	YHL006W-A	Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data 	VIII	97732	98085	1
YHL007C	0.11	0.00426	123.17	132.53	STE20	Cdc42p-activated signal transducing kinase of the PAK (p21-activated kinase) family; involved in pheromone response, pseudohyphal/invasive growth, vacuole inheritance, down-regulation of sterol uptake; GBB motif binds Ste4p 	VIII	95118	97937	-1
YHL008C	0.04	0.292	70.1	72.06	YHL008C	Putative protein of unknown function, may be involved in the uptake of chloride ions; does not appear to be involved in monocarboxylic acid transport; green fluorescent protein (GFP)-fusion protein localizes to the vacuole 	VIII	92627	94510	-1
YHL009C	-0.04	0.167	38.13	37	YAP3	Basic leucine zipper (bZIP) transcription factor 	VIII	84068	85060	-1
