#
# This file created with command: /sw/opt/R/3.2.2/bin/Rscript /cluster/gjb_lab/pschofield/Projects/grna_dag/Github_cleanup/DE_tool_scripts/deseq.R /cluster/gjb_lab/pschofield/scratch/NOBACK//deseq/deseq_package_default//R_exprsFile.txt /cluster/gjb_lab/pschofield/scratch/NOBACK//deseq/deseq_package_default//R_phenoFile.txt "                      "/cluster/gjb_lab/pschofield/scratch/NOBACK//deseq/deseq_package_default.db
# Output created at: 06:58:45
GeneID	log2foldchange	significance	mean.c1	mean.c2	GeneName	Description	Chromosome	Start	End	Strand
YLR066W	-0.122484267844496	0.0145740595877672	907.579789225495	833.706864672149	SPC3	Subunit of signal peptidase complex (Spc1p, Spc2p, Spc3p, Sec11p), which catalyzes cleavage of N-terminal signal sequences of proteins targeted to the secretory pathway; homologous to mammalian SPC22/23 	XII	267169	267723	1
YAR047C	0.34599448878791	0.0146086726812664	6.93118441959768	8.80972138781571	YAR047C	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data 	I	201467	201787	-1
YER038W-A	-1.79836081880724	0.014615166921232	0.635610807176089	0.182738780921923	YER038W-A	Dubious open reading frame, unlikely to encode a protein; not conserved in closely related Saccharomyces species; 99% of ORF overlaps the verified gene HVG1; protein product detected in mitochondria 	V	228451	228831	1
YMR209C	0.125038381194766	0.0148183548706054	414.709763488133	452.256235477643	YMR209C	Putative S-adenosylmethionine-dependent methyltransferase; YMR209C is not an essential gene 	XIII	685911	687284	-1
YER179W	-0.12115669381215	0.014856822465263	177.164767674705	162.89417708904	DMC1	Meiosis-specific protein required for repair of double-strand breaks and pairing between homologous chromosomes; homolog of Rad51p and the bacterial RecA protein 	V	548421	549517	1
YBR196C-A	0.353968545281434	0.0148962922910593	9.22344448905762	11.7882215095609	YBR196C-A	Putative protein of unknown function; identified by fungal homology and RT-PCR 	II	614024	614173	-1
YDR327W	-0.190707268867792	0.0149052075675589	578.770114099335	507.10452875327	YDR327W	Dubious open reading frame unlikely to encode a protein, based on experimental and comparative sequence data; partially overlaps the verified gene SKP1 	IV	1125302	1125628	1
YDR439W	0.132261024072024	0.0149794651093114	210.578170495288	230.795790652239	LRS4	Nucleolar protein that forms a complex with Csm1p, and then Mam1p at kinetochores during meiosis I to mediate accurate homolog segregation; required for condensin recruitment to the replication fork barrier site and rDNA repeat segregation 	IV	1339676	1340719	1
YHR123W	-0.121611966619585	0.0150447589731605	685.035850553285	629.65760132568	EPT1	sn-1,2-diacylglycerol ethanolamine- and cholinephosphotranferase; not essential for viability 	VIII	354815	356081	1
YNL050C	-0.177126479789638	0.0150537823452132	280.196172609745	247.823117114047	YNL050C	Putative protein of unknown function; YNL050c is not an essential gene 	XIV	534079	534982	-1
YDR323C	-0.14991160259408	0.0150928894022833	171.251537866208	154.349984830971	PEP7	Multivalent adaptor protein that facilitates vesicle-mediated vacuolar protein sorting by ensuring high-fidelity vesicle docking and fusion, which are essential for targeting of vesicles to the endosome; required for vacuole inheritance 	IV	1112480	1114027	-1
YJL174W	-0.127864072603348	0.0152162657917136	2709.38628488159	2479.59074574363	KRE9	Glycoprotein involved in cell wall beta-glucan assembly; null mutation leads to severe growth defects, aberrant multibudded morphology, and mating defects 	X	95092	95922	1
snR5	0.277250339495265	0.0152810104376688	30.2037360565043	36.603392169524	SNR5	H/ACA box small nucleolar RNA (snoRNA); guides pseudouridylation of large subunit (LSU) rRNA at positions U1004 and U1124 	XV	842403	842606	1
YDL192W	0.128735653452792	0.0152981795657943	5376.19453049223	5877.98221781431	ARF1	ADP-ribosylation factor, GTPase of the Ras superfamily involved in regulation of coated vesicle formation in intracellular trafficking within the Golgi; functionally interchangeable with Arf2p 	IV	116321	116866	1
YGL116W	-0.118737392988903	0.0153517719595907	477.914030156361	440.155632196466	CDC20	Cell-cycle regulated activator of anaphase-promoting complex/cyclosome (APC/C), which is required for metaphase/anaphase transition; directs ubiquitination of mitotic cyclins, Pds1p, and other anaphase inhibitors; potential Cdc28p substrate 	VII	289809	291641	1
YHL046C	0.240514105771253	0.0153526983366213	25.7351514791955	30.4038575515084	PAU13	Protein of unknown function, member of the seripauperin multigene family encoded mainly in subtelomeric regions; expression is induced after ethanol shock 	VIII	11923	12285	-1
YJR146W	-0.159791399961606	0.0155743060183912	68.4345122879023	61.2594611119302	YJR146W	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; partially overlaps the verified gene HMS2 	X	703885	704238	1
YPR004C	-0.124753840756099	0.015592723038258	1110.44218753154	1018.45373413393	AIM45	Putative ortholog of mammalian electron transfer flavoprotein complex subunit ETF-alpha; interacts with frataxin, Yfh1p; null mutant displays elevated frequency of mitochondrial genome loss; may have a role in oxidative stress response 	XVI	564007	565041	-1
YKL144C	0.147867079745361	0.0156466014340899	177.523922631292	196.684126802926	RPC25	RNA polymerase III subunit C25, required for transcription initiation; forms a heterodimer with Rpc17p; paralog of Rpb7p 	XI	175843	176481	-1
YKR015C	0.119710666570407	0.0156770888913649	176.751866361161	192.043896800388	YKR015C	Putative protein of unknown function 	XI	466961	468667	-1
YML085C	-0.111232588603589	0.0156770888913649	2954.6620869061	2735.41657297475	TUB1	Alpha-tubulin; associates with beta-tubulin (Tub2p) to form tubulin dimer, which polymerizes to form microtubules 	XIII	97941	99400	-1
YMR153C-A	-0.253647207825663	0.0156770888913649	23.62116947683	19.8128055722932	YMR153C-A	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; partially overlaps the verified gene NUP53 	XIII	565574	565909	-1
YDR125C	0.144647078564069	0.0156823048854521	104.956283749681	116.024993940748	ECM18	Protein of unknown function, similar to Rlp24p 	IV	701397	702758	-1
YHL029C	-0.150463480407248	0.0157895618697503	475.804823401024	428.681576776257	OCA5	Cytoplasmic protein required for replication of Brome mosaic virus in S. cerevisiae, which is a model system for studying replication of positive-strand RNA viruses in their natural hosts 	VIII	45929	47968	-1
YHR086W-A	-0.340169900333805	0.01585791260341	8.17473438121489	6.45761734252874	YHR086W-A	Putative protein of unknown function; identified by fungal homology and RT-PCR 	VIII	280231	280392	1
YMR125W	0.113698465308389	0.0158789937444003	926.335520921907	1002.29362064126	STO1	Large subunit of the nuclear mRNA cap-binding protein complex, interacts with Npl3p to carry nuclear poly(A)+ mRNA to cytoplasm; also involved in nuclear mRNA degradation and telomere maintenance; orthologous to mammalian CBP80 	XIII	517539	520446	1
YNL288W	0.133033100908719	0.0161390451882153	961.550498528559	1054.43315010636	CAF40	Evolutionarily conserved subunit of the CCR4-NOT complex involved in controlling mRNA initiation, elongation and degradation; binds Cdc39p 	XIV	90303	91424	1
YPR174C	-0.13618171819008	0.0161390451882153	264.832729633906	240.977711004252	YPR174C	Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the nuclear periphery; potential Cdc28p substrate; binds phosphatidylinositols and phosphatidylethanolamine in a large-scale study 	XVI	888043	888708	-1
snR35	0.287343777519931	0.0161579890664511	42.0607496462599	51.3305721295022	SNR35	H/ACA box small nucleolar RNA (snoRNA); predicted to guide pseudouridylation of small subunit (SSU) rRNA at position 1191 	XV	759326	759529	-1
YCR073W-A	-0.141502295583043	0.0162206125037271	1216.55916724649	1102.90168498849	SOL2	Protein with a possible role in tRNA export; shows similarity to 6-phosphogluconolactonase non-catalytic domains but does not exhibit this enzymatic activity; homologous to Sol1p, Sol3p, and Sol4p 	III	246963	247910	1
YGL061C	-0.157338749515455	0.0162681656399083	185.362111127876	166.210051474543	DUO1	Essential subunit of the Dam1 complex (aka DASH complex), couples kinetochores to the force produced by MT depolymerization thereby aiding in chromosome segregation; is transferred to the kinetochore prior to mitosis 	VII	388968	389711	-1
YDR097C	-0.139986202724393	0.0163828574769536	462.741307373909	419.950616594772	MSH6	Protein required for mismatch repair in mitosis and meiosis, forms a complex with Msh2p to repair both single-base & insertion-deletion mispairs; potentially phosphorylated by Cdc28p 	IV	640109	643837	-1
YPL001W	-0.145611752547518	0.0164658384103076	210.117874914109	189.945712304935	HAT1	Catalytic subunit of the Hat1p-Hat2p histone acetyltransferase complex that uses the cofactor acetyl coenzyme A, to acetylate free nuclear and cytoplasmic histone H4; involved in telomeric silencing and DNA double-strand break repair 	XVI	554605	555729	1
YLR034C	0.108740322783658	0.0164690946444304	683.653514740402	737.174238433602	SMF3	Putative divalent metal ion transporter involved in iron homeostasis; transcriptionally regulated by metal ions; member of the Nramp family of metal transport proteins 	XII	210512	211933	-1
YML100W-A	0.36688019397541	0.0164784407875796	8.0503548090865	10.381424861171	YML100W-A	Putative protein of unknown function; identified by gene-trapping, microarray-based expression analysis, and genome-wide homology searching 	XIII	70138	70311	1
YNL329C	0.127714980679423	0.016590468565733	559.207236913593	610.968504974832	PEX6	AAA-peroxin that heterodimerizes with AAA-peroxin Pex1p and participates in the recycling of peroxisomal signal receptor Pex5p from the peroxisomal membrane to the cystosol 	XIV	19541	22633	-1
YNL158W	0.133895462173197	0.0166129540654102	311.408941282806	341.694216823224	PGA1	Essential component of GPI-mannosyltransferase II, responsible for second mannose addition to GPI precursors as a partner of Gpi18p; required for maturation of Gas1p and Pho8p; has synthetic genetic interations with secretory pathway genes 	XIV	339612	340208	1
YBR132C	-0.104488810441734	0.0166169513167367	623.309272047874	579.761432173617	AGP2	High affinity polyamine permease, preferentially uses spermidine over putrescine; expression is down-regulated by osmotic stress; plasma membrane carnitine transporter, also functions as a low-affinity amino acid permease 	II	499652	501442	-1
YPL196W	-0.111395370143382	0.0167718783117702	642.193623145229	594.473693380821	OXR1	Protein of unknown function required for normal levels of resistance to oxidative damage, null mutants are sensitive to hydrogen peroxide; member of a conserved family of proteins found in eukaryotes 	XVI	175043	175864	1
YPL137C	0.130113686451242	0.0168613345391782	930.520935838763	1018.34344275081	GIP3	Glc7-interacting protein whose overexpression relocalizes Glc7p from the nucleus and prevents chromosome segregation; may interact with ribosomes, based on co-purification experiments 	XVI	292817	296647	-1
YDR426C	-1.12037200959636	0.0168883252687862	1.68707041777253	0.776010556216941	YDR426C	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; partially overlaps the verified ORF SNX41 	IV	1321629	1322006	-1
YGR282C	-0.104560485626054	0.0169433819961032	11395.1246526697	10598.4715367077	BGL2	Endo-beta-1,3-glucanase, major protein of the cell wall, involved in cell wall maintenance 	VII	1057783	1058724	-1
YFR032C-A	0.175751070727945	0.0169491088364245	7449.85476201833	8415.00057796779	RPL29	Protein component of the large (60S) ribosomal subunit, has similarity to rat L29 ribosomal protein; not essential for translation, but required for proper joining of the large and small ribosomal subunits and for normal translation rate 	VI	223258	223437	-1
YDR248C	0.150971430560678	0.0170163903938735	255.546195550788	283.737245851065	YDR248C	Putative protein of unknown function; sequence similarity to bacterial and human gluconokinase; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; upregulated by deletion of the RNAP-II associated factor, PAF1 	IV	957758	958339	-1
YLR340W	0.135946404777644	0.0170621146051326	19446.4449962426	21368.0142778291	RPP0	Conserved ribosomal protein P0 of the ribosomal stalk, which is involved in interaction between translational elongation factors and the ribosome; similar to rat P0, human P0, and E. coli L10e; phosphorylated on serine 302 	XII	805887	806825	1
YCL031C	0.10651667166793	0.0170674432347119	799.368258332978	860.620352457932	RRP7	Essential protein involved in rRNA processing and ribosome biogenesis 	III	64675	65568	-1
YGL098W	-0.110664093347417	0.0171356719807918	387.911713182459	359.26894775243	USE1	Essential SNARE protein localized to the ER, involved in retrograde traffic from the Golgi to the ER; forms a complex with the SNAREs Sec22p, Sec20p and Ufe1p 	VII	317342	318079	1
YPR035W	0.212850796913688	0.0171404421175012	16371.3868307091	18974.0458109645	GLN1	Glutamine synthetase (GS), synthesizes glutamine from glutamate and ammonia; with Glt1p, forms the secondary pathway for glutamate biosynthesis from ammonia; expression regulated by nitrogen source and by amino acid limitation 	XVI	642208	643320	1
YLR285W	0.1247155274791	0.0171407995404513	687.745964963973	749.844423006952	NNT1	S-adenosylmethionine-dependent methyltransferase; has a role in rDNA silencing and in lifespan determination 	XII	707360	708145	1
YPL242C	-0.128381101162012	0.0171670637036498	584.572984185789	534.800960285939	IQG1	Essential protein required for determination of budding pattern, promotes localization of axial markers Bud4p and Cdc12p and functionally interacts with Sec3p, localizes to the contractile ring during anaphase, member of the IQGAP family 	XVI	90622	95109	-1
YER135C	-0.279244880679875	0.0171701956578069	11.1686203825642	9.20319119344683	YER135C	Dubious open reading frame unlikely to encode a protein; YER135C is not an essential gene 	V	437952	438344	-1
YGR109C	-0.194034153169495	0.0172042403173814	33.6664512025847	29.4297951615056	CLB6	B-type cyclin involved in DNA replication during S phase; activates Cdc28p to promote initiation of DNA synthesis; functions in formation of mitotic spindles along with Clb3p and Clb4p; most abundant during late G1 	VII	705359	706501	-1
YHR130C	-0.212267951986101	0.017212238805305	56.4678160507847	48.7418457112191	YHR130C	Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data 	VIII	364965	365300	-1
YEL050C	0.137268411548578	0.0172656022017227	538.64560740573	592.413616196354	RML2	Mitochondrial ribosomal protein of the large subunit, has similarity to E. coli L2 ribosomal protein; fat21 mutant allele causes inability to utilize oleate and may interfere with activity of the Adr1p transcription factor 	V	59670	60851	-1
YGL207W	-0.133285492456204	0.0173000355958159	2255.0893698776	2056.08387241807	SPT16	Subunit of the heterodimeric FACT complex (Spt16p-Pob3p), which associates with chromatin via interaction with Nhp6Ap and Nhp6Bp, and reorganizes nucleosomes to facilitate access to DNA by RNA and DNA polymerases 	VII	98969	102076	1
YHL044W	-0.146488310887323	0.0173468401440516	173.697826746815	156.926760356267	YHL044W	Putative integral membrane protein, member of DUP240 gene family; green fluorescent protein (GFP)-fusion protein localizes to the plasma membrane in a punctate pattern 	VIII	13565	14272	1
YFL029C	-0.110510740807444	0.0175043992892188	719.166687863247	666.135401445936	CAK1	Cyclin-dependent kinase-activating kinase required for passage through the cell cycle, phosphorylates and activates Cdc28p; nucleotide-binding pocket differs significantly from those of most other protein kinases 	VI	78055	79161	-1
YLR154W-E	0.483714300926789	0.0176310515223288	37.5764297778474	52.5445925039721	YLR154W-E	Dubious open reading frame unlikely to encode a protein; encoded within the the 35S rRNA gene on the opposite strand 	XII	455433	455636	1
YMR092C	0.131100421930908	0.0178775861915553	1580.80418162633	1731.18402357185	AIP1	Actin cortical patch component, interacts with the actin depolymerizing factor cofilin; required to restrict cofilin localization to cortical patches; contains WD repeats 	XIII	451632	453479	-1
YNL280C	0.116313434784727	0.0178775861915553	1345.3252316363	1458.28067382635	ERG24	C-14 sterol reductase, acts in ergosterol biosynthesis; mutants accumulate the abnormal sterol ignosterol (ergosta-8,14 dienol), and are viable under anaerobic growth conditions but inviable on rich medium under aerobic conditions 	XIV	109095	110411	-1
YKL165C-A	0.436606002758804	0.017913778513563	4.70826188150132	6.37223984926331	YKL165C-A	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data 	XI	135790	136023	-1
YER087C-B	-0.126132280772524	0.0180493483822861	852.74243858466	781.354786963228	SBH1	Beta subunit of the Sec61p ER translocation complex (Sec61p-Sss1p-Sbh1p); involved in protein translocation into the endoplasmic reticulum; interacts with the exocyst complex and also with Rtn1p; homologous to Sbh2p 	V	332582	332830	-1
YMR088C	-0.131094743181294	0.0180713127329236	885.811676233109	808.868551650458	VBA1	Permease of basic amino acids in the vacuolar membrane 	XIII	443414	445102	-1
YPL246C	-0.121440781941421	0.0180713127329236	1423.39488154734	1308.48299137266	RBD2	Possible rhomboid protease, has similarity to eukaryotic rhomboid proteases including Pcp1p 	XVI	84509	85297	-1
YIR013C	-0.3547471158768	0.01819263848854	8.35205826780237	6.53136557330693	GAT4	Protein containing GATA family zinc finger motifs 	IX	380019	380384	-1
YPR153W	0.162864273784387	0.0182792614706987	43.804921038387	49.0399403725727	YPR153W	Putative protein of unknown function 	XVI	833689	834245	1
YIR014W	-0.146141701162389	0.0182796598467111	100.802347760604	91.0914492317673	YIR014W	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the vacuole; expression directly regulated by the metabolic and meiotic transcriptional regulator Ume6p; YIR014W is a non-essential gene 	IX	381086	381814	1
YFR018C	-0.131913591745188	0.0184036777783915	1362.3546775996	1243.31232620178	YFR018C	Putative protein of unknown function 	VI	183131	184222	-1
YBR176W	0.135946815860186	0.0184629526627784	225.343136188996	247.610127427194	ECM31	Ketopantoate hydroxymethyltransferase, required for pantothenic acid biosynthesis, converts 2-oxoisovalerate into 2-dehydropantoate 	II	583720	584658	1
YHR016C	-0.10434639331852	0.0184630087348658	1198.48981263062	1114.86672255434	YSC84	Actin-binding protein involved in bundling of actin filaments and endocytosis of actin cortical patches; activity stimulated by Las17p; contains SH3 domain similar to Rvs167p 	VIII	136881	138455	-1
YER164W	-0.137830141172122	0.0185706543856312	1229.26083223284	1117.25687865749	CHD1	Chromatin remodeler that regulates various aspects of transcription; contains a chromo domain, a helicase domain and a DNA-binding domain; component of both the SAGA and SLIK complexes 	V	505392	509798	1
YPL186C	-0.150124412680513	0.0186365330496862	205.225840664428	184.943934270444	UIP4	Protein that interacts with Ulp1p, a Ubl (ubiquitin-like protein)-specific protease for Smt3p protein conjugates; detected in a phosphorylated state in the mitochondrial outer membrane; also detected in ER and nuclear envelope 	XVI	194512	195426	-1
YDR529C	-0.101101331343537	0.0186640900866797	870.832678752396	811.895594068342	QCR7	Subunit 7 of the ubiquinol cytochrome-c reductase complex, which is a component of the mitochondrial inner membrane electron transport chain; oriented facing the mitochondrial matrix; N-terminus appears to play a role in complex assembly 	IV	1496165	1496548	-1
YMR084W	0.304588964367202	0.0186760014381944	62.3425674087684	76.9972293965409	YMR084W	Putative protein of unknown function; YMR084W and adjacent ORF YMR085W are merged in related strains 	XIII	436628	437416	1
YDL188C	0.134442609020191	0.0186873161254631	1089.32030951564	1195.71274615251	PPH22	Catalytic subunit of protein phosphatase 2A (PP2A), functionally redundant with Pph21p; methylated at C terminus; forms alternate complexes with several regulatory subunits; involved in signal transduction and regulation of mitosis 	IV	123865	124998	-1
YKL083W	-0.340384633371431	0.0187310815151473	22.0072004531432	17.3819627363627	YKL083W	Dubious open reading frame, unlikely to encode a protein; not conserved in closely related <i>Saccharomyces</i> species; partially overlaps the verified essential gene RRP14 	XI	280921	281535	1
YMR290W-A	-1.00444477605994	0.0187707981351757	1.40357361521776	0.699628011074429	YMR290W-A	Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data; overlaps 5' end of essential HAS1 gene which encodes an ATP-dependent RNA helicase 	XIII	851422	851769	1
YML124C	-0.116990808946874	0.0187866720588696	2819.51852693602	2599.90338798854	TUB3	Alpha-tubulin; associates with beta-tubulin (Tub2p) to form tubulin dimer, which polymerizes to form microtubules; expressed at lower level than Tub1p 	XIII	22048	23683	-1
YBL018C	0.142186242234693	0.018920554291029	255.921076027544	282.428407332825	POP8	Subunit of both RNase MRP and nuclear RNase P; RNase MRP cleaves pre-rRNA, while nuclear RNase P cleaves tRNA precursors to generate mature 5' ends and facilitates turnover of nuclear RNAs 	II	185998	186474	-1
YMR087W	-0.129801614017314	0.0189391382812009	288.053282674004	263.268348771206	YMR087W	Putative ADP-ribose-1''-monophosphatase that converts ADP-ribose-1''-monophosphate to ADP-ribose; may have a role in tRNA splicing; contains an A1pp domain 	XIII	442527	443381	1
YMR185W	0.131693338205771	0.0189539005535353	192.683733457022	211.100225720814	YMR185W	Putative protein of unknown function; conflicting evidence on whether null mutant is viable with elongated buds, or inviable 	XIII	629025	631970	1
YPL085W	-0.132805774311411	0.0189974739141659	1551.46704894522	1415.02474484151	SEC16	COPII vesicle coat protein required for ER transport vesicle budding; Sec16p is bound to the periphery of ER membranes and may act to stabilize initial COPII complexes; interacts with Sec23p, Sec24p and Sec31p 	XVI	387067	393654	1
YJR090C	0.114844526845945	0.0190555081584477	761.247410755564	824.323110711036	GRR1	F-box protein component of the SCF ubiquitin-ligase complex; involved in carbon catabolite repression, glucose-dependent divalent cation transport, high-affinity glucose transport, morphogenesis, and sulfite detoxification 	X	590872	594327	-1
YOL102C	-0.124407909522812	0.0191812963501862	295.897347488695	271.450446012841	TPT1	tRNA 2'-phosphotransferase, catalyzes the final step in yeast tRNA splicing: the transfer of the 2'-PO(4) from the splice junction to NAD(+) to form ADP-ribose 1''-2''cyclic phosphate and nicotinamide 	XV	125997	126689	-1
YJL216C	0.156833400930509	0.0192008663845084	165.444196658844	184.443390035415	IMA5	Alpha-glucosidase with specificity for isomaltose, maltose, and palatinose; member of the IMA isomaltase family; not required for isomaltose utilization, but Ima5p overexpression allows the ima1 null mutant to grow on isomaltose 	X	24341	26086	-1
YKL053W	-0.467606257877704	0.0192300993087349	4.93398429825501	3.56807729002578	YKL053W	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; partially overlaps verified ORF ASK1 	XI	339572	339946	1
YKL132C	-0.142121607735743	0.019230826459162	172.1960925351	156.041610959853	RMA1	Putative dihydrofolate synthetase; has similarity to Fol3p and to E. coli folylpolyglutamate synthetase/dihydrofolate synthetase; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies 	XI	193574	194866	-1
YGR253C	-0.108013720731107	0.0193034214238143	3238.60201594639	3004.98433244551	PUP2	Alpha 5 subunit of the 20S proteasome involved in ubiquitin-dependent catabolism; human homolog is subunit zeta 	VII	998358	999140	-1
YNL008C	-0.14401932411768	0.0193495321022026	545.354378071137	493.542625935773	ASI3	Putative integral membrane E3 ubiquitin ligase; acts with Asi1p and Asi2p to ensure the fidelity of SPS-sensor signalling by maintaining the dormant repressed state of gene expression in the absence of inducing signals 	XIV	616211	618241	-1
YNL078W	-0.106661100148814	0.0194729613091584	819.397464252071	761.003098617822	NIS1	Protein localized in the bud neck at G2/M phase; physically interacts with septins; possibly involved in a mitotic signaling network 	XIV	479768	480991	1
YLR120W-A	0.182637527807703	0.0194928281475854	33.3026879436685	37.7971158791887	YLR120W-A	Dubious open reading frame unlikely to encode a protein, based on experimental and comparative sequence data; partially overlaps the verified ORF YLR121C 	XII	388672	388773	1
YDR316W	-0.145545728078243	0.0195401999918949	364.0559375789	329.120162431516	OMS1	Protein integral to the mitochondrial membrane; has a conserved methyltransferase motif; multicopy suppressor of respiratory defects caused by OXA1 mutations 	IV	1093763	1095178	1
YJL156C	-0.124287520844182	0.0195660006537615	454.59515015707	417.071511846873	SSY5	Serine protease of SPS plasma membrane amino acid sensor system (Ssy1p-Ptr3p-Ssy5p); contains an inhibitory domain that dissociates in response to extracellular amino acids, freeing a catalytic domain to activate transcription factor Stp1p 	X	126853	128952	-1
YBR082C	-0.120633015981916	0.0196283135229892	4458.62084349704	4100.96804913287	UBC4	Ubiquitin-conjugating enzyme (E2), mediates degradation of abnormal or excess proteins, including calmodulin and histone H3; interacts with many SCF ubiquitin protein ligases; component of the cellular stress response 	II	406628	407169	-1
YML051W	-0.110979320468224	0.0196763590545592	899.212694654985	832.634352883122	GAL80	Transcriptional regulator involved in the repression of GAL genes in the absence of galactose; inhibits transcriptional activation by Gal4p; inhibition relieved by Gal3p or Gal1p binding 	XIII	171594	172901	1
YOR062C	-0.153985402603756	0.0197366783239871	681.618731123242	612.614527481797	YOR062C	Protein of unknown function; similar to YKR075Cp and Reg1p; expression regulated by glucose and Rgt1p; GFP-fusion protein is induced in response to the DNA-damaging agent MMS 	XV	442725	443531	-1
YBR123C	-0.137097243750144	0.01980638713794	529.527084088772	481.523841984032	TFC1	One of six subunits of the RNA polymerase III transcription initiation factor complex (TFIIIC); part of the TauA globular domain of TFIIIC that binds DNA at the BoxA promoter sites of tRNA and similar genes; human homolog is TFIIIC-63 	II	484742	486691	-1
YGR121C	-0.117527327318914	0.0198533482188609	630.710421618941	581.367508631045	MEP1	Ammonium permease; belongs to a ubiquitous family of cytoplasmic membrane proteins that transport only ammonium (NH4+); expression is under the nitrogen catabolite repression regulation 	VII	731449	732927	-1
YGL093W	-0.126961982995036	0.0199294957366401	649.430857207577	594.721384466974	SPC105	Subunit of a kinetochore-microtubule binding complex with Kre28p that bridges centromeric heterochromatin and kinetochore MAPs and motors; required for sister chromatid bi-orientation and kinetochore binding of SAC components 	VII	334886	337639	1
YDL159W	-0.120660547905913	0.0201196249690515	302.096690482322	277.858395359186	STE7	Signal transducing MAP kinase kinase involved in pheromone response, where it phosphorylates Fus3p, and in the pseudohyphal/invasive growth pathway, through phosphorylation of Kss1p; phosphorylated by Ste11p, degraded by ubiquitin pathway 	IV	172481	174028	1
YHR111W	-0.130586425671401	0.0201353632655749	536.585397995509	490.1493363646	UBA4	Protein that activates Urm1p before its conjugation to proteins (urmylation); also acts in thiolation of the wobble base of cytoplasmic tRNAs by adenylating and then thiolating Urm1p; receives sulfur from Tum1p 	VIII	333072	334394	1
YKL122C	0.121210884426971	0.0201989535830293	815.22319446325	886.675359298232	SRP21	Subunit of the signal recognition particle (SRP), which functions in protein targeting to the endoplasmic reticulum membrane; not found in mammalian SRP; forms a pre-SRP structure in the nucleolus that is translocated to the cytoplasm 	XI	212495	212998	-1
YPR047W	-0.123620464213552	0.020505530364441	364.286471051362	334.371747420287	MSF1	Mitochondrial phenylalanyl-tRNA synthetase, active as a monomer, unlike the cytoplasmic subunit which is active as a dimer complexed to a beta subunit dimer; similar to the alpha subunit of E. coli phenylalanyl-tRNA synthetase 	XVI	657529	658938	1
YLR339C	0.341921190194376	0.020527107510329	7.91363248073239	10.0300803380029	YLR339C	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; partially overlaps the essential gene RPP0 	XII	805784	806335	-1
YPR103W	0.131489734293754	0.020551053383905	3124.5877098067	3422.74917405345	PRE2	Beta 5 subunit of the 20S proteasome, responsible for the chymotryptic activity of the proteasome 	XVI	732349	733212	1
YIL095W	-0.132403754129078	0.0206434593629509	468.599843793419	427.508385699656	PRK1	Protein serine/threonine kinase; regulates the organization and function of the actin cytoskeleton and reduces endocytic ability of cell through the phosphorylation of the Pan1p-Sla1p-End3p protein complex 	IX	183937	186369	1
YPR107C	-0.131678093795283	0.020741771691613	304.051060023567	277.52842169116	YTH1	Essential RNA-binding component of cleavage and polyadenylation factor, contains five zinc fingers; required for pre-mRNA 3'-end processing and polyadenylation 	XVI	741438	742064	-1
YGR119C	0.110335687258123	0.020771436737985	1077.46602694257	1163.10236011176	NUP57	Nucleoporin, essential subunit of the nuclear pore complex (NPC), functions as the organizing center of an NPC subcomplex containing Nsp1p, Nup49p, Nup57p, and Nic96p 	VII	728046	729671	-1
YMR232W	-0.246777686943726	0.0207889104255308	53.5186319567342	45.1042553725731	FUS2	Cytoplasmic protein localized to the shmoo tip; required for the alignment of parental nuclei before nuclear fusion during mating 	XIII	736926	738959	1
YFL037W	0.129657075322729	0.0208637427940023	4106.40489489048	4492.54501867984	TUB2	Beta-tubulin; associates with alpha-tubulin (Tub1p and Tub3p) to form tubulin dimer, which polymerizes to form microtubules 	VI	56336	57709	1
YIL141W	-0.342797269057904	0.0208656300327924	12.5850744503641	9.92346925873309	YIL141W	Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data 	IX	85053	85442	1
YIL165C	-0.158600232598656	0.0208894543711707	283.570514979295	254.049090559447	YIL165C	Putative protein of unknown function; mutant exhibits mitophagy defects; in closely related species and other S. cerevisiae strain backgrounds YIL165C and adjacent ORF, YIL164C, likely constitute a single ORF encoding a nitrilase gene 	IX	33718	34077	-1
YHR098C	0.121116903058991	0.0209881966163584	1722.97284926588	1873.8648063704	SFB3	Component of the Sec23p-Sfb3p heterodimer of the COPII vesicle coat, required for cargo selection during vesicle formation in ER to Golgi transport; homologous to Sec24p and Sfb2p 	VIII	299145	301934	-1
